sales_id,order_id,sale_date,product_code,customer_code,store_code,quantity,revenue,discount,profit
T0004725,O002363,2026-10-21,P0033,C00257,S014,3,155.37,0.0,82.25
T0004726,O002363,2025-05-31,P0024,C00297,S016,1,200.64,0.0,100.44
T0004727,O002364,2025-12-06,P0043,C00191,S005,4,75.68,7.57,25.21
T0004728,O002364,2024-10-18,P0004,C00298,S010,3,329.46,32.95,124.26
T0004729,O002365,2026-09-28,P0033,C00257,S020,2,208.68,20.87,77.64
T0004730,O002365,2025-08-03,P0050,C00238,S008,3,305.97,30.6,135.55
T0004731,O002366,2026-02-04,P0048,C00048,S004,2,406.46,0.0,229.57
T0004732,O002366,2024-07-19,P0019,C00144,S019,1,145.15,14.52,44.38
T0004733,O002367,2026-10-15,P0040,C00036,S019,4,216.48,0.0,105.05
T0004734,O002367,2026-09-10,P0004,C00047,S001,2,401.66,60.25,89.25
T0004735,O002368,2026-04-29,P0020,C00168,S016,1,42.18,4.22,12.17
T0004736,O002368,2026-05-29,P0044,C00253,S005,4,840.48,0.0,366.76
T0004737,O002369,2026-03-29,P0044,C00188,S004,1,239.56,0.0,69.56
T0004738,O002369,2026-06-26,P0025,C00146,S005,5,664.2,0.0,396.46
T0004739,O002370,2026-04-05,P0002,C00035,S019,1,61.74,0.0,21.06
T0004740,O002370,2024-10-24,P0042,C00226,S009,2,159.24,7.96,54.38
T0004741,O002371,2025-12-11,P0016,C00298,S020,3,21.6,1.08,11.12
T0004742,O002371,2024-01-06,P0008,C00184,S005,5,1122.1,56.1,237.49
T0004743,O002372,2026-09-18,P0029,C00089,S014,2,407.12,0.0,117.76
T0004744,O002372,2024-02-03,P0008,C00299,S010,2,18.26,0.91,8.7
T0004745,O002373,2025-05-25,P0047,C00118,S006,3,443.16,22.16,218.56
T0004746,O002373,2025-10-20,P0004,C00170,S006,2,208.7,20.87,50.6
T0004747,O002374,2026-04-29,P0012,C00274,S019,4,837.64,83.76,308.42
T0004748,O002374,2024-04-16,P0009,C00237,S006,2,124.26,6.21,51.7
T0004749,O002375,2024-06-27,P0030,C00057,S011,4,450.92,0.0,243.22
T0004750,O002375,2026-07-27,P0021,C00030,S012,4,171.68,25.75,69.64
T0004751,O002376,2024-05-04,P0020,C00170,S010,1,121.07,12.11,39.85
T0004752,O002376,2025-12-27,P0035,C00115,S008,4,783.16,39.16,304.09
T0004753,O002377,2024-09-17,P0023,C00020,S002,4,803.72,0.0,359.68
T0004754,O002377,2025-10-09,P0015,C00019,S009,2,388.86,38.89,78.07
T0004755,O002378,2026-03-18,P0034,C00153,S006,4,256.52,0.0,125.11
T0004756,O002378,2026-04-09,P0012,C00285,S016,3,581.13,29.06,273.37
T0004757,O002379,2024-03-11,P0028,C00192,S013,1,98.04,9.8,18.84
T0004758,O002379,2025-05-25,P0034,C00268,S013,1,72.04,7.2,31.5
T0004759,O002380,2026-01-27,P0023,C00221,S009,5,213.0,0.0,63.46
T0004760,O002380,2024-02-19,P0046,C00188,S003,4,821.08,0.0,299.05
T0004761,O002381,2024-12-08,P0021,C00171,S020,1,100.85,0.0,47.9
T0004762,O002381,2024-08-29,P0045,C00100,S004,2,160.72,0.0,45.71
T0004763,O002382,2026-12-12,P0024,C00034,S018,1,8.03,0.0,2.02
T0004764,O002382,2024-02-23,P0015,C00054,S003,2,43.16,2.16,16.26
T0004765,O002383,2025-12-01,P0039,C00291,S016,2,418.96,20.95,117.23
T0004766,O002383,2026-06-08,P0037,C00224,S011,3,580.95,58.1,108.92
T0004767,O002384,2026-12-08,P0010,C00157,S004,1,149.62,0.0,60.53
T0004768,O002384,2026-12-14,P0012,C00282,S004,4,947.64,47.38,410.65
T0004769,O002385,2025-08-02,P0012,C00194,S005,5,263.7,0.0,109.86
T0004770,O002385,2026-04-16,P0034,C00264,S012,4,507.72,0.0,302.55
T0004771,O002386,2024-09-13,P0007,C00025,S007,4,973.52,0.0,309.43
T0004772,O002386,2024-07-06,P0016,C00033,S020,3,250.83,25.08,55.65
T0004773,O002387,2025-12-17,P0001,C00164,S020,5,409.0,0.0,231.44
T0004774,O002387,2026-04-20,P0024,C00062,S008,4,529.12,0.0,248.08
T0004775,O002388,2025-05-11,P0030,C00067,S014,5,147.6,14.76,71.05
T0004776,O002388,2025-02-15,P0046,C00256,S005,3,646.2,0.0,206.38
T0004777,O002389,2026-07-01,P0015,C00287,S017,4,46.88,0.0,18.46
T0004778,O002389,2025-10-31,P0037,C00167,S006,4,742.08,0.0,346.35
T0004779,O002390,2026-07-04,P0037,C00143,S018,1,98.17,0.0,26.62
T0004780,O002390,2026-12-10,P0006,C00005,S006,2,468.86,46.89,167.29
T0004781,O002391,2024-03-02,P0047,C00293,S001,4,125.64,0.0,59.49
T0004782,O002391,2025-02-09,P0007,C00150,S004,3,627.39,62.74,130.12
T0004783,O002392,2026-09-27,P0021,C00119,S001,5,820.45,0.0,375.43
T0004784,O002392,2024-06-04,P0004,C00234,S015,2,239.0,0.0,81.21
T0004785,O002393,2024-05-30,P0041,C00111,S007,3,57.15,0.0,30.24
T0004786,O002393,2026-06-17,P0046,C00070,S005,2,144.38,0.0,77.7
T0004787,O002394,2025-10-16,P0043,C00112,S018,1,6.92,0.0,2.08
T0004788,O002394,2025-07-16,P0032,C00220,S009,4,489.48,48.95,195.0
T0004789,O002395,2024-05-03,P0028,C00062,S007,4,710.76,35.54,273.33
T0004790,O002395,2025-03-15,P0033,C00073,S013,2,202.46,0.0,61.01
T0004791,O002396,2025-09-10,P0021,C00117,S003,3,376.02,18.8,110.84
T0004792,O002396,2026-04-05,P0012,C00053,S004,3,724.56,0.0,344.79
T0004793,O002397,2025-11-10,P0038,C00241,S010,4,860.52,0.0,296.5
T0004794,O002397,2024-04-16,P0040,C00166,S020,5,242.1,12.1,63.77
T0004795,O002398,2026-11-09,P0008,C00300,S001,1,170.55,0.0,52.44
T0004796,O002398,2024-07-16,P0020,C00058,S007,4,968.84,0.0,478.49
T0004797,O002399,2025-05-08,P0042,C00200,S011,1,72.29,0.0,39.51
T0004798,O002399,2026-08-24,P0008,C00222,S003,3,666.84,100.03,273.91
T0004799,O002400,2026-09-12,P0037,C00169,S015,2,137.9,0.0,63.34
T0004800,O002400,2024-02-25,P0007,C00197,S002,1,83.59,8.36,27.79
T0004801,O002401,2024-07-03,P0005,C00039,S008,2,354.56,0.0,94.05
T0004802,O002401,2025-08-20,P0044,C00110,S020,2,438.36,0.0,140.89
T0004803,O002402,2026-09-25,P0020,C00029,S001,2,381.06,38.11,92.88
T0004804,O002402,2024-02-16,P0001,C00174,S001,5,451.7,22.58,149.63
T0004805,O002403,2026-07-19,P0037,C00264,S007,5,91.35,0.0,38.26
T0004806,O002403,2025-06-10,P0044,C00216,S004,1,176.73,17.67,40.5
T0004807,O002404,2024-03-06,P0034,C00277,S011,2,197.74,0.0,93.16
T0004808,O002404,2026-08-17,P0001,C00121,S004,4,147.8,0.0,87.25
T0004809,O002405,2026-10-30,P0033,C00212,S004,4,147.8,7.39,32.01
T0004810,O002405,2026-06-17,P0050,C00082,S013,1,29.13,0.0,10.68
T0004811,O002406,2024-08-11,P0024,C00164,S001,4,360.72,18.04,74.69
T0004812,O002406,2026-08-14,P0004,C00244,S020,5,785.0,0.0,456.07
T0004813,O002407,2025-10-09,P0028,C00163,S011,3,159.87,0.0,90.6
T0004814,O002407,2024-07-18,P0011,C00289,S005,5,826.55,41.33,180.01
T0004815,O002408,2025-03-09,P0049,C00129,S016,5,454.45,0.0,199.25
T0004816,O002408,2026-07-27,P0045,C00010,S014,4,499.6,49.96,81.57
T0004817,O002409,2024-01-25,P0015,C00168,S007,4,945.88,94.59,471.45
T0004818,O002409,2025-07-12,P0022,C00259,S012,1,79.41,0.0,28.11
T0004819,O002410,2026-11-14,P0030,C00166,S009,5,162.95,0.0,89.55
T0004820,O002410,2025-07-22,P0026,C00252,S001,3,94.56,9.46,45.91
T0004821,O002411,2024-11-03,P0015,C00265,S016,2,499.04,0.0,167.0
T0004822,O002411,2024-11-02,P0022,C00290,S006,4,437.8,0.0,134.56
T0004823,O002412,2026-04-16,P0001,C00069,S016,5,497.15,0.0,209.27
T0004824,O002412,2025-01-07,P0003,C00048,S014,4,376.6,0.0,214.92
T0004825,O002413,2025-12-21,P0003,C00158,S007,3,354.75,35.48,98.12
T0004826,O002413,2024-11-27,P0046,C00070,S011,4,488.2,0.0,200.58
T0004827,O002414,2025-01-31,P0027,C00059,S015,1,91.41,9.14,37.12
T0004828,O002414,2024-05-24,P0041,C00046,S004,1,40.54,2.03,19.36
T0004829,O002415,2024-05-19,P0027,C00198,S007,2,355.5,0.0,208.72
T0004830,O002415,2025-09-19,P0042,C00083,S005,5,1245.5,124.55,369.63
T0004831,O002416,2025-10-04,P0005,C00116,S013,1,93.43,0.0,46.41
T0004832,O002416,2025-08-03,P0005,C00131,S009,1,201.88,0.0,72.14
T0004833,O002417,2026-02-27,P0045,C00284,S020,3,19.92,1.0,4.46
T0004834,O002417,2025-07-28,P0035,C00220,S014,2,433.48,0.0,245.68
T0004835,O002418,2024-04-27,P0003,C00153,S011,1,175.37,8.77,42.06
T0004836,O002418,2024-01-17,P0034,C00252,S003,3,237.66,0.0,125.93
T0004837,O002419,2024-01-22,P0045,C00298,S005,1,216.26,0.0,110.51
T0004838,O002419,2024-09-06,P0014,C00242,S001,3,468.3,0.0,218.77
T0004839,O002420,2026-08-07,P0028,C00134,S007,2,34.92,3.49,6.43
T0004840,O002420,2024-05-19,P0002,C00184,S017,3,233.31,35.0,41.36
T0004841,O002421,2024-07-21,P0027,C00172,S002,5,74.45,3.72,22.16
T0004842,O002421,2024-09-03,P0025,C00151,S002,2,202.66,0.0,62.66
T0004843,O002422,2025-06-29,P0017,C00177,S005,1,49.71,0.0,15.41
T0004844,O002422,2024-06-25,P0008,C00055,S002,1,173.04,17.3,79.84
T0004845,O002423,2025-09-24,P0042,C00030,S017,4,78.88,7.89,16.57
T0004846,O002423,2026-06-14,P0046,C00296,S008,4,692.88,0.0,383.24
T0004847,O002424,2024-06-02,P0042,C00227,S008,2,275.96,27.6,59.97
T0004848,O002424,2026-01-11,P0028,C00124,S001,5,394.5,19.73,215.76
T0004849,O002425,2024-07-17,P0023,C00170,S004,5,377.35,0.0,213.53
T0004850,O002425,2024-06-16,P0014,C00090,S001,3,81.0,0.0,42.55
T0004851,O002426,2025-02-13,P0024,C00153,S017,1,129.7,0.0,50.66
T0004852,O002426,2026-08-08,P0038,C00085,S011,4,783.68,0.0,205.26
T0004853,O002427,2026-04-01,P0020,C00137,S002,5,538.2,0.0,249.51
T0004854,O002427,2025-03-31,P0020,C00202,S004,5,362.1,0.0,93.43
T0004855,O002428,2026-07-21,P0046,C00148,S010,2,245.88,0.0,102.08
T0004856,O002428,2025-01-04,P0037,C00189,S011,4,673.88,67.39,187.35
T0004857,O002429,2025-03-03,P0049,C00136,S014,1,216.76,21.68,46.77
T0004858,O002429,2025-12-09,P0026,C00127,S006,3,340.8,0.0,204.14
T0004859,O002430,2025-02-18,P0050,C00059,S010,1,140.65,0.0,40.79
T0004860,O002430,2025-08-19,P0022,C00152,S017,2,37.5,0.0,16.23
T0004861,O002431,2026-12-05,P0002,C00106,S002,2,231.42,11.57,115.6
T0004862,O002431,2025-11-18,P0036,C00243,S002,5,1146.85,114.68,174.35
T0004863,O002432,2025-04-21,P0030,C00256,S004,2,257.94,12.9,80.95
T0004864,O002432,2025-07-25,P0020,C00284,S020,3,269.04,0.0,115.46
T0004865,O002433,2025-08-07,P0018,C00027,S007,2,146.66,0.0,42.8
T0004866,O002433,2024-03-09,P0015,C00043,S020,1,38.96,0.0,16.81
T0004867,O002434,2025-10-30,P0016,C00059,S019,4,646.44,0.0,360.91
T0004868,O002434,2024-06-09,P0046,C00036,S014,4,89.12,4.46,37.09
T0004869,O002435,2024-05-14,P0005,C00036,S018,2,239.48,35.92,27.57
T0004870,O002435,2025-09-13,P0035,C00084,S014,5,1002.25,50.11,460.73
T0004871,O002436,2024-03-07,P0046,C00064,S020,2,401.96,40.2,159.36
T0004872,O002436,2024-04-05,P0020,C00276,S003,4,759.84,0.0,266.44
T0004873,O002437,2026-09-29,P0049,C00232,S015,1,65.04,3.25,21.42
T0004874,O002437,2025-03-27,P0041,C00242,S018,4,173.96,0.0,65.04
T0004875,O002438,2024-03-23,P0002,C00136,S017,4,554.2,0.0,204.07
T0004876,O002438,2025-03-11,P0022,C00062,S013,1,157.32,0.0,51.45
T0004877,O002439,2026-11-06,P0048,C00281,S018,2,465.86,0.0,143.36
T0004878,O002439,2025-02-11,P0022,C00192,S007,1,63.38,0.0,30.65
T0004879,O002440,2026-02-03,P0025,C00051,S004,1,68.0,3.4,17.52
T0004880,O002440,2026-06-26,P0032,C00057,S001,5,648.15,32.41,258.14
T0004881,O002441,2026-08-07,P0002,C00240,S019,1,195.79,0.0,64.18
T0004882,O002441,2025-08-21,P0030,C00149,S014,4,422.52,0.0,113.78
T0004883,O002442,2024-04-06,P0047,C00055,S010,1,121.09,18.16,24.84
T0004884,O002442,2024-01-30,P0035,C00244,S004,4,916.4,0.0,478.26
T0004885,O002443,2024-05-22,P0016,C00252,S016,2,153.94,0.0,40.89
T0004886,O002443,2025-01-29,P0038,C00100,S015,4,512.92,51.29,239.73
T0004887,O002444,2026-12-17,P0045,C00102,S004,2,426.6,63.99,105.22
T0004888,O002444,2026-05-03,P0045,C00127,S003,2,238.62,23.86,106.43
T0004889,O002445,2026-09-28,P0018,C00085,S006,4,760.08,38.0,232.57
T0004890,O002445,2025-07-12,P0023,C00044,S016,5,938.55,46.93,489.89
T0004891,O002446,2025-04-01,P0037,C00257,S011,5,944.4,94.44,217.85
T0004892,O002446,2024-11-29,P0014,C00269,S003,3,639.99,64.0,176.58
T0004893,O002447,2026-10-05,P0033,C00165,S011,2,218.44,21.84,104.02
T0004894,O002447,2025-08-13,P0029,C00204,S016,2,254.26,12.71,114.16
T0004895,O002448,2024-01-13,P0001,C00156,S001,2,359.84,0.0,151.71
T0004896,O002448,2026-03-18,P0031,C00004,S012,1,74.88,0.0,44.08
T0004897,O002449,2024-12-17,P0015,C00109,S016,1,78.0,0.0,21.54
T0004898,O002449,2024-05-11,P0004,C00094,S012,2,63.42,0.0,32.68
T0004899,O002450,2025-09-29,P0048,C00041,S005,3,300.75,0.0,174.83
T0004900,O002450,2026-12-05,P0009,C00116,S014,5,939.45,140.92,326.31
T0004901,O002451,2026-10-22,P0024,C00144,S013,4,192.12,19.21,58.37
T0004902,O002451,2025-06-07,P0042,C00159,S008,2,382.1,0.0,195.34
T0004903,O002452,2026-08-13,P0037,C00237,S001,3,59.88,0.0,21.22
T0004904,O002452,2026-07-06,P0027,C00188,S019,1,247.93,0.0,93.34
T0004905,O002453,2025-06-22,P0002,C00277,S004,1,48.19,0.0,17.48
T0004906,O002453,2026-12-25,P0013,C00125,S015,2,466.72,23.34,93.63
T0004907,O002454,2024-04-27,P0041,C00231,S011,3,229.08,22.91,57.29
T0004908,O002454,2024-03-27,P0014,C00150,S015,3,85.89,0.0,38.78
T0004909,O002455,2026-06-29,P0035,C00292,S010,4,303.16,30.32,117.19
T0004910,O002455,2026-05-20,P0046,C00117,S009,2,106.96,0.0,51.67
T0004911,O002456,2025-11-25,P0036,C00108,S019,3,604.35,30.22,263.37
T0004912,O002456,2025-02-06,P0029,C00164,S010,3,297.54,14.88,77.53
T0004913,O002457,2024-06-01,P0047,C00121,S017,3,171.78,0.0,75.45
T0004914,O002457,2025-11-03,P0032,C00288,S019,3,225.9,11.3,119.06
T0004915,O002458,2026-12-02,P0006,C00166,S018,5,432.55,0.0,206.52
T0004916,O002458,2025-05-09,P0024,C00255,S020,3,613.47,30.67,176.46
T0004917,O002459,2024-07-12,P0041,C00253,S015,2,118.34,5.92,33.25
T0004918,O002459,2026-11-15,P0010,C00180,S004,2,337.84,0.0,101.44
T0004919,O002460,2024-06-04,P0016,C00001,S005,4,727.32,0.0,261.24
T0004920,O002460,2024-11-12,P0029,C00118,S015,1,66.93,10.04,10.01
T0004921,O002461,2026-10-02,P0043,C00213,S004,5,995.3,0.0,535.01
T0004922,O002461,2024-06-26,P0023,C00264,S008,1,230.34,0.0,104.31
T0004923,O002462,2026-08-26,P0033,C00165,S013,2,333.72,0.0,141.36
T0004924,O002462,2025-01-26,P0031,C00295,S001,3,213.75,0.0,83.56
T0004925,O002463,2026-04-11,P0048,C00130,S003,1,231.79,0.0,75.78
T0004926,O002463,2026-01-13,P0045,C00175,S003,4,395.16,19.76,165.41
T0004927,O002464,2026-06-08,P0049,C00222,S014,2,209.9,10.5,62.83
T0004928,O002464,2024-04-18,P0003,C00295,S010,3,424.68,63.7,44.91
T0004929,O002465,2025-01-03,P0030,C00052,S006,4,181.64,0.0,53.17
T0004930,O002465,2024-07-26,P0011,C00255,S007,5,829.2,124.38,232.94
T0004931,O002466,2025-07-18,P0025,C00204,S011,4,246.88,0.0,108.63
T0004932,O002466,2026-07-19,P0006,C00054,S010,1,207.21,10.36,65.55
T0004933,O002467,2026-12-27,P0024,C00193,S013,1,107.78,10.78,49.43
T0004934,O002467,2026-05-01,P0006,C00271,S007,5,261.9,26.19,56.44
T0004935,O002468,2024-04-08,P0031,C00282,S020,4,849.64,84.96,419.44
T0004936,O002468,2024-01-09,P0028,C00132,S018,2,462.2,0.0,197.86
T0004937,O002469,2025-03-16,P0043,C00148,S016,2,148.24,22.24,51.59
T0004938,O002469,2024-02-01,P0020,C00011,S019,5,133.35,0.0,79.79
T0004939,O002470,2024-10-04,P0011,C00201,S016,1,23.35,2.34,7.11
T0004940,O002470,2026-05-19,P0039,C00094,S017,1,117.93,0.0,56.06
T0004941,O002471,2025-09-28,P0048,C00062,S017,5,404.75,40.48,95.51
T0004942,O002471,2026-10-23,P0038,C00052,S003,3,379.26,0.0,139.4
T0004943,O002472,2026-05-15,P0042,C00187,S010,1,224.77,11.24,72.95
T0004944,O002472,2026-10-31,P0034,C00281,S016,5,1002.6,100.26,280.38
T0004945,O002473,2025-04-01,P0019,C00164,S015,4,205.16,0.0,61.1
T0004946,O002473,2025-10-30,P0047,C00289,S007,4,146.68,14.67,56.21
T0004947,O002474,2024-08-05,P0045,C00288,S014,3,58.68,0.0,32.95
T0004948,O002474,2026-11-01,P0023,C00021,S020,5,172.85,0.0,68.92
T0004949,O002475,2025-10-10,P0006,C00251,S008,5,189.5,0.0,67.5
T0004950,O002475,2025-11-22,P0042,C00006,S008,4,657.6,0.0,189.62
T0004951,O002476,2024-02-10,P0038,C00240,S020,3,258.93,0.0,131.67
T0004952,O002476,2024-11-13,P0010,C00151,S002,3,481.29,0.0,189.16
T0004953,O002477,2025-09-18,P0009,C00107,S007,2,227.82,0.0,63.54
T0004954,O002477,2026-09-08,P0015,C00285,S017,4,181.8,9.09,69.27
T0004955,O002478,2025-10-31,P0046,C00077,S005,1,39.24,3.92,18.98
T0004956,O002478,2025-08-30,P0017,C00154,S002,3,469.83,70.47,139.99
T0004957,O002479,2025-02-13,P0043,C00283,S019,2,431.32,21.57,133.82
T0004958,O002479,2025-06-10,P0009,C00071,S010,2,115.44,11.54,38.49
T0004959,O002480,2024-08-10,P0026,C00003,S002,2,221.06,0.0,111.45
T0004960,O002480,2026-11-15,P0019,C00263,S020,2,424.82,21.24,118.18
T0004961,O002481,2024-07-28,P0012,C00217,S013,2,199.14,0.0,77.3
T0004962,O002481,2026-02-19,P0009,C00150,S020,5,245.0,12.25,52.04
T0004963,O002482,2026-10-27,P0009,C00019,S014,1,21.38,3.21,3.07
T0004964,O002482,2024-11-29,P0022,C00166,S006,2,137.5,6.88,68.82
T0004965,O002483,2026-11-30,P0035,C00020,S001,1,27.89,0.0,13.88
T0004966,O002483,2026-05-23,P0025,C00231,S001,5,1152.3,57.62,358.74
T0004967,O002484,2026-01-11,P0004,C00113,S017,2,48.78,0.0,22.18
T0004968,O002484,2024-06-24,P0025,C00084,S005,5,959.05,0.0,322.54
T0004969,O002485,2026-11-09,P0044,C00286,S011,5,714.0,71.4,320.44
T0004970,O002485,2026-11-02,P0048,C00113,S003,2,187.36,9.37,38.1
T0004971,O002486,2026-03-13,P0021,C00046,S006,5,353.45,35.34,173.49
T0004972,O002486,2024-07-20,P0027,C00254,S016,3,55.44,0.0,27.5
T0004973,O002487,2026-04-25,P0023,C00014,S013,4,230.72,0.0,109.59
T0004974,O002487,2024-03-30,P0045,C00065,S014,5,575.0,57.5,188.99
T0004975,O002488,2024-05-11,P0035,C00147,S009,5,1244.55,0.0,627.42
T0004976,O002488,2026-12-30,P0034,C00254,S015,2,392.54,19.63,124.96
T0004977,O002489,2026-02-21,P0045,C00286,S010,1,29.77,0.0,12.55
T0004978,O002489,2024-12-10,P0012,C00218,S009,1,214.16,21.42,48.98
T0004979,O002490,2024-02-01,P0024,C00256,S011,5,361.0,36.1,54.8
T0004980,O002490,2026-11-06,P0033,C00199,S018,2,231.52,0.0,126.23
T0004981,O002491,2026-10-19,P0048,C00218,S018,4,161.04,0.0,83.47
T0004982,O002491,2024-08-04,P0030,C00088,S011,3,147.87,0.0,82.3
T0004983,O002492,2025-12-01,P0034,C00105,S016,1,196.39,0.0,72.23
T0004984,O002492,2025-05-13,P0010,C00198,S006,3,158.97,0.0,80.97
T0004985,O002493,2025-04-15,P0025,C00280,S009,5,742.35,0.0,421.78
T0004986,O002493,2024-03-02,P0017,C00271,S009,2,328.92,32.89,122.93
T0004987,O002494,2024-04-16,P0008,C00255,S010,4,827.24,0.0,422.66
T0004988,O002494,2024-03-24,P0009,C00126,S006,3,450.39,0.0,212.75
T0004989,O002495,2024-02-07,P0038,C00255,S019,1,167.02,0.0,55.05
T0004990,O002495,2025-10-11,P0016,C00175,S010,3,16.08,0.0,9.01
T0004991,O002496,2024-04-11,P0002,C00016,S011,2,342.0,0.0,147.82
T0004992,O002496,2026-04-19,P0032,C00138,S013,2,199.34,0.0,65.3
T0004993,O002497,2026-07-21,P0010,C00280,S008,4,215.76,0.0,56.46
T0004994,O002497,2026-11-10,P0033,C00053,S012,2,90.86,0.0,23.82
T0004995,O002498,2025-06-08,P0006,C00167,S018,1,173.62,8.68,66.8
T0004996,O002498,2026-12-29,P0033,C00249,S004,4,704.84,70.48,109.37
T0004997,O002499,2026-04-29,P0028,C00127,S005,2,387.28,38.73,109.14
T0004998,O002499,2024-03-23,P0013,C00136,S014,4,827.76,0.0,470.07
T0004999,O002500,2025-12-31,P0025,C00249,S005,5,66.95,3.35,18.17
T0005000,O002500,2026-08-18,P0034,C00216,S020,5,485.85,48.59,172.46
T0005001,O002501,2025-07-15,P0042,C00283,S013,5,708.8,0.0,350.18
T0005002,O002501,2025-09-24,P0014,C00118,S009,3,360.27,0.0,160.17
T0005003,O002502,2026-10-20,P0049,C00291,S003,4,305.48,30.55,62.11
T0005004,O002502,2025-10-06,P0013,C00026,S013,1,126.7,6.34,66.95
T0005005,O002503,2026-09-30,P0023,C00234,S010,2,238.2,0.0,99.22
T0005006,O002503,2026-06-29,P0002,C00011,S006,4,498.72,24.94,210.56
T0005007,O002504,2026-10-08,P0016,C00178,S020,2,371.88,0.0,129.24
T0005008,O002504,2025-01-25,P0020,C00250,S012,4,112.68,5.63,46.63
T0005009,O002505,2026-04-24,P0017,C00102,S015,3,33.51,0.0,12.06
T0005010,O002505,2024-06-08,P0023,C00257,S013,2,149.62,0.0,51.6
T0005011,O002506,2026-01-04,P0027,C00252,S004,2,267.56,0.0,147.84
T0005012,O002506,2025-02-21,P0041,C00228,S015,2,170.38,0.0,76.04
T0005013,O002507,2026-01-05,P0006,C00261,S011,1,179.18,26.88,63.56
T0005014,O002507,2025-10-13,P0030,C00040,S003,2,36.58,0.0,14.77
T0005015,O002508,2025-08-28,P0037,C00220,S001,1,171.7,25.76,74.89
T0005016,O002508,2026-08-20,P0033,C00040,S001,5,713.4,0.0,406.18
T0005017,O002509,2024-06-29,P0009,C00234,S020,4,124.28,0.0,49.22
T0005018,O002509,2025-11-02,P0026,C00214,S006,5,352.25,35.22,117.94
T0005019,O002510,2026-10-10,P0035,C00201,S018,2,344.2,0.0,168.22
T0005020,O002510,2024-07-22,P0040,C00058,S015,5,1127.5,112.75,493.7
T0005021,O002511,2025-01-26,P0038,C00218,S006,1,218.7,0.0,128.45
T0005022,O002511,2026-01-28,P0013,C00050,S002,4,144.12,0.0,79.36
T0005023,O002512,2026-11-10,P0041,C00087,S003,3,391.74,58.76,97.36
T0005024,O002512,2026-06-07,P0037,C00209,S015,3,476.01,0.0,251.36
T0005025,O002513,2025-12-02,P0010,C00300,S020,2,237.58,0.0,97.37
T0005026,O002513,2025-01-22,P0011,C00111,S017,2,37.98,0.0,15.37
T0005027,O002514,2024-09-22,P0031,C00297,S017,5,762.05,76.2,143.12
T0005028,O002514,2026-02-23,P0041,C00069,S016,4,805.88,0.0,341.68
T0005029,O002515,2025-10-10,P0014,C00254,S012,1,100.43,5.02,31.72
T0005030,O002515,2024-06-26,P0022,C00232,S014,3,556.32,55.63,263.54
T0005031,O002516,2026-07-16,P0037,C00164,S006,1,155.32,0.0,82.32
T0005032,O002516,2026-08-17,P0033,C00211,S015,5,1111.4,0.0,365.03
T0005033,O002517,2025-04-15,P0028,C00264,S010,3,437.04,43.7,145.04
T0005034,O002517,2024-07-04,P0037,C00048,S014,3,265.71,26.57,62.97
T0005035,O002518,2025-01-27,P0020,C00114,S018,3,531.75,0.0,301.41
T0005036,O002518,2024-09-28,P0042,C00195,S004,2,195.98,19.6,87.21
T0005037,O002519,2026-10-29,P0048,C00089,S011,5,68.65,0.0,35.6
T0005038,O002519,2026-12-30,P0009,C00195,S001,5,192.9,0.0,96.06
T0005039,O002520,2024-01-02,P0014,C00267,S015,1,222.09,0.0,81.0
T0005040,O002520,2026-09-23,P0012,C00113,S003,5,715.55,0.0,352.68
T0005041,O002521,2026-02-12,P0040,C00147,S019,5,456.25,0.0,204.32
T0005042,O002521,2025-01-15,P0015,C00171,S004,1,75.9,7.59,36.12
T0005043,O002522,2024-10-24,P0007,C00012,S007,1,85.23,4.26,33.11
T0005044,O002522,2024-09-09,P0005,C00205,S008,1,128.79,19.32,20.86
T0005045,O002523,2026-11-20,P0020,C00118,S004,2,24.66,1.23,13.16
T0005046,O002523,2024-10-08,P0003,C00063,S012,3,527.22,0.0,298.31
T0005047,O002524,2025-01-16,P0008,C00132,S018,4,989.8,49.49,352.91
T0005048,O002524,2025-06-16,P0013,C00228,S013,5,52.55,5.26,13.57
T0005049,O002525,2025-12-13,P0001,C00128,S009,4,227.4,0.0,109.18
T0005050,O002525,2025-03-07,P0024,C00072,S008,2,261.6,26.16,122.48
T0005051,O002526,2025-03-25,P0049,C00191,S005,1,195.87,29.38,22.7
T0005052,O002526,2026-12-15,P0033,C00106,S013,5,755.4,0.0,315.8
T0005053,O002527,2026-10-19,P0037,C00239,S003,5,855.95,85.6,316.8
T0005054,O002527,2025-03-22,P0015,C00252,S014,3,517.11,0.0,196.39
T0005055,O002528,2026-09-28,P0003,C00199,S013,2,448.54,0.0,183.68
T0005056,O002528,2026-02-15,P0013,C00015,S013,5,863.05,0.0,288.63
T0005057,O002529,2026-01-27,P0013,C00180,S011,1,33.01,0.0,13.75
T0005058,O002529,2026-04-13,P0033,C00288,S005,5,348.6,52.29,49.38
T0005059,O002530,2024-03-22,P0039,C00047,S009,4,734.56,36.73,321.67
T0005060,O002530,2026-03-11,P0050,C00145,S010,4,424.0,0.0,183.92
T0005061,O002531,2025-01-24,P0046,C00223,S009,1,148.61,7.43,35.52
T0005062,O002531,2024-09-14,P0010,C00003,S007,2,480.58,0.0,234.82
T0005063,O002532,2024-10-21,P0011,C00196,S006,5,92.6,9.26,15.12
T0005064,O002532,2025-03-08,P0023,C00289,S020,5,1181.75,59.09,328.98
